Release;Filename;LOC;NR;nAuth;locTouched;locAdded;max_locAdded;avg_locAdded;churn;max_churn;avg_churn;chgSetSize;max_chgSetSize;avg_chgSetSize;Buggy
4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java;89;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java;26;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java;67;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java;708;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java;53;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java;39;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java;55;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java;47;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java;56;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java;104;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java;153;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java;59;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java;30;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java;49;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java;52;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java;110;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java;63;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java;72;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java;61;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java;42;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java;67;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java;76;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java;333;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java;44;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;705;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java;66;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java;108;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java;181;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java;121;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java;52;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java;114;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;175;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java;142;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java;112;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java;95;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java;324;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;73;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java;24;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;48;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java;280;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
4;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;300;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
4;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java;79;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java;30;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java;84;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;99;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java;51;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java;42;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java;47;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;601;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java;177;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java;377;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;145;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
4;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;250;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java;31;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;84;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java;1014;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;116;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;78;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java;265;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java;196;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
4;hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java;347;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java;90;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java;149;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;676;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java;33;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java;33;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java;33;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;266;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
4;hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java;68;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java;72;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java;308;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java;260;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;224;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java;36;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java;139;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;221;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java;227;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;114;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java;39;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java;697;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java;71;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;306;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;237;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java;44;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java;246;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java;46;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;253;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java;48;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java;179;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java;216;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java;54;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;191;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java;52;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java;51;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java;266;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java;273;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java;37;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
4;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java;80;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;191;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;248;1;1;6;4;4;3.0;2;2;3.0;0;0;0.0;Y
5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;400;1;1;8;5;5;4.0;2;2;4.0;0;0;0.0;Y
5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java;122;1;1;9;5;5;3.0;1;1;3.0;0;0;0.0;N
5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;321;1;1;3;2;2;2.0;1;1;2.0;0;0;0.0;N
5;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;147;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;1137;3;3;13;10;10;6.0;7;7;6.0;31;31;8.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;41;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;134;1;1;5;4;4;3.0;3;3;3.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;28;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;873;1;1;55;54;54;36.0;53;53;36.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java;170;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;239;1;1;14;8;8;4.0;2;2;4.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;509;1;1;8;5;5;4.0;2;2;4.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;38;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;332;3;3;16;15;15;7.0;14;14;7.0;55;55;25.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;353;1;1;4;3;3;3.0;2;2;3.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java;46;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;509;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;28;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;59;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;160;2;2;4;2;2;2.0;0;0;2.0;22;22;11.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;534;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;133;1;1;4;3;3;3.0;2;2;3.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;41;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;24;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;850;5;5;53;26;26;15.0;-1;5;15.0;64;64;26.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;51;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;53;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;73;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;47;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;244;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;157;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;94;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;124;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;49;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;38;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;99;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;125;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;291;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;587;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;749;2;2;20;17;17;6.0;14;14;6.0;12;12;3.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;271;2;2;7;6;6;4.0;5;5;4.0;6;6;2.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;47;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;155;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;81;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;242;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;119;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;71;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;70;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java;134;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java;398;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;869;1;1;9;5;5;3.0;1;1;3.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;430;2;2;62;45;45;13.0;28;28;13.0;1;1;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;170;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;147;1;1;58;36;36;18.0;14;18;18.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;69;1;1;4;3;3;3.0;2;2;3.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;158;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;311;1;1;39;21;21;11.0;3;5;11.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;112;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;96;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;95;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;71;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;210;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;286;2;2;7;4;4;3.0;1;1;3.0;6;6;1.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;636;6;6;36;20;20;11.0;4;4;11.0;84;84;27.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;24;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;81;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;280;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;141;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java;80;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;433;2;2;4;2;2;2.0;0;0;2.0;24;24;12.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java;81;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;213;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;171;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;227;1;1;10;6;6;4.0;2;2;4.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java;97;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;540;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;519;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java;62;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
